Word,The Online Plain Text English Dictionary,Webster's English Dictionary,WordNet,Average
endow,6.310345862932164e-05,4.4689339445132516e-05,4.499266273500014e-05,5.092848693648476e-05
repetit,3.664071791379966e-05,2.9599432619503358e-05,8.652435141346181e-05,5.09215006489216e-05
orient,3.562292019397189e-05,3.3952290357665614e-05,8.306337735692334e-05,5.0879529302853614e-05
split,5.394327915087172e-05,4.32383868657451e-05,5.5375584904615557e-05,5.085241697374413e-05
earth',3.460512247414412e-05,3.482286190529807e-05,8.306337735692334e-05,5.083045391212184e-05
spine,7.480813240734097e-05,6.035962730251665e-05,1.730487028269236e-05,5.082420999751667e-05
insur,4.478309967242181e-05,5.22342928579471e-05,5.5375584904615557e-05,5.079765914499482e-05
void,6.666575064871882e-05,5.455581698496697e-05,3.114876650884625e-05,5.0790111380844014e-05
retir,6.055896432975221e-05,5.716753162786433e-05,3.460974056538472e-05,5.077874550766709e-05
anterior,7.633482898708262e-05,5.861848420725175e-05,1.730487028269236e-05,5.075272782567558e-05
remot,6.819244722846047e-05,5.281467388970207e-05,3.114876650884625e-05,5.071862920900293e-05
industri,2.6462740715521974e-05,3.5693433452930516e-05,8.998532547000028e-05,5.071383321281759e-05
conceiv,5.292548143104395e-05,4.730105408802987e-05,5.191461084807708e-05,5.071371545571697e-05
slip,6.41212563491494e-05,5.339505492145704e-05,3.460974056538472e-05,5.070868394533039e-05
farm,5.8523368890096673e-05,4.8461816151539806e-05,4.499266273500014e-05,5.065928259221221e-05
shame,4.376530195259404e-05,5.9489055754884195e-05,4.845363679153861e-05,5.056933149967228e-05
team,1.6284763517244294e-05,1.421933527799671e-05,0.00012113409197884653,5.054606359136251e-05
impair,5.0889885991388416e-05,3.482286190529807e-05,6.575850707423097e-05,5.049041832363915e-05
plot,4.7327593971991223e-05,4.178743428635768e-05,6.22975330176925e-05,5.047085375868047e-05
crab,6.208566090949387e-05,7.893182031867561e-05,1.0382922169615417e-05,5.0466801132594956e-05
bestow,6.564795292889106e-05,5.455581698496697e-05,3.114876650884625e-05,5.045084547423476e-05
brilliant,6.615685178880494e-05,6.0940008334271616e-05,2.4226818395769306e-05,5.044122617294862e-05
sensibl,6.055896432975221e-05,6.2971341945414e-05,2.7687792452307778e-05,5.0406032909157995e-05
wholli,6.564795292889106e-05,7.167705742173852e-05,1.3843896226153889e-05,5.038963552559449e-05
urg,5.038098713147453e-05,4.178743428635768e-05,5.8836558961154025e-05,5.033499345966208e-05
club,4.427420081250792e-05,4.788143511978484e-05,5.8836558961154025e-05,5.033073163114893e-05
loop,4.6309796252163454e-05,3.5403242937053036e-05,6.921948113076944e-05,5.0310840106661976e-05
deni,5.597887459052726e-05,5.687734111198684e-05,3.8070714621923194e-05,5.030897677481243e-05
prescrib,4.681869511207734e-05,3.830514809582787e-05,6.575850707423097e-05,5.029411676071206e-05
shed,5.648777345044114e-05,4.585010150864245e-05,4.845363679153861e-05,5.0263837250207406e-05
grape,5.7505571170268904e-05,5.861848420725175e-05,3.460974056538472e-05,5.024459864763512e-05
alphabet,4.987208827156065e-05,4.875200666741729e-05,5.191461084807708e-05,5.017956859568501e-05
curl,5.8523368890096673e-05,4.701086357215239e-05,4.499266273500014e-05,5.01756317324164e-05
dissolv,5.44521780107856e-05,5.107353079443716e-05,4.499266273500014e-05,5.0172790513407636e-05
charm,4.17297065129385e-05,5.339505492145704e-05,5.5375584904615557e-05,5.01667821130037e-05
morbid,6.615685178880494e-05,4.933238769917226e-05,3.460974056538472e-05,5.0032993351120636e-05
shut,7.73526267069104e-05,6.529286607243387e-05,6.9219481130769446e-06,4.9855813630807066e-05
suprem,6.157676204957998e-05,5.310486440557955e-05,3.460974056538472e-05,4.976378900684808e-05
stamen,7.938822214656592e-05,5.9489055754884195e-05,1.0382922169615417e-05,4.975340002368851e-05
fragment,6.157676204957998e-05,4.614029202451994e-05,4.153168867846167e-05,4.974958091752053e-05
petal,6.921024494828824e-05,5.22342928579471e-05,2.7687792452307778e-05,4.971077675284771e-05
theolog,3.460512247414412e-05,3.830514809582787e-05,7.614142924384639e-05,4.9683899937939455e-05
stir,5.2416582571130064e-05,4.8171625635662326e-05,4.845363679153861e-05,4.968061499944367e-05
qualifi,4.783649283190511e-05,4.236781531811265e-05,5.8836558961154025e-05,4.968028903705726e-05
strict,4.478309967242181e-05,4.875200666741729e-05,5.5375584904615557e-05,4.963689708148488e-05
expens,5.394327915087172e-05,5.339505492145704e-05,4.153168867846167e-05,4.9623340916930146e-05
warn,3.86763133534552e-05,3.3952290357665614e-05,7.614142924384639e-05,4.9590010984989066e-05
neither,3.053393159483305e-05,8.357486857271536e-05,3.460974056538472e-05,4.957284691097771e-05
expel,3.918521221336908e-05,3.337190932591065e-05,7.614142924384639e-05,4.956618359437537e-05
dig,4.834539169181899e-05,4.1497243770480194e-05,5.8836558961154025e-05,4.95597314744844e-05
outlin,4.376530195259404e-05,3.5693433452930516e-05,6.921948113076944e-05,4.9559405512098006e-05
leader,4.376530195259404e-05,3.5693433452930516e-05,6.921948113076944e-05,4.9559405512098006e-05
supernatur,3.765851563362743e-05,3.134057571476826e-05,7.960240330038486e-05,4.9533831549593514e-05
fund,4.478309967242181e-05,3.801495757995039e-05,6.575850707423097e-05,4.951885477553439e-05
wait,5.038098713147453e-05,5.310486440557955e-05,4.499266273500014e-05,4.949283809068474e-05
motor,1.2722471497847104e-05,2.843867055599342e-05,0.00010729019575269263,4.948377926884438e-05
dislik,3.714961677371354e-05,3.511305242117555e-05,7.614142924384639e-05,4.9468032812911826e-05
phenomenon,1.3740269217674872e-05,1.334876373036426e-05,0.00012113409197884653,4.940770830896189e-05
crack,4.834539169181899e-05,4.4399148929255036e-05,5.5375584904615557e-05,4.9373375175229855e-05
sequenc,1.475806693750264e-05,1.567028785738413e-05,0.00011767311792230805,4.9367157572398275e-05
ascend,5.597887459052726e-05,6.0940008334271616e-05,3.114876650884625e-05,4.9355883144548374e-05
rail,6.157676204957998e-05,7.951220135043058e-05,6.9219481130769446e-06,4.9336970504362506e-05
intersect,3.714961677371354e-05,3.801495757995039e-05,7.268045518730792e-05,4.928167651365728e-05
reciproc,5.394327915087172e-05,5.22342928579471e-05,4.153168867846167e-05,4.9236420229093494e-05
cabl,4.681869511207734e-05,6.616343762006632e-05,3.460974056538472e-05,4.9197291099176126e-05
illumin,5.903226775001056e-05,4.701086357215239e-05,4.153168867846167e-05,4.9191606666874875e-05
relax,3.5114021334058004e-05,2.5826955913096064e-05,8.652435141346181e-05,4.9155109553538624e-05
integr,3.358732475431635e-05,3.42424808735431e-05,7.960240330038486e-05,4.91440696427481e-05
plank,6.310345862932164e-05,5.310486440557955e-05,3.114876650884625e-05,4.911902984791581e-05
pursu,4.580089739224957e-05,4.962257821504975e-05,5.191461084807708e-05,4.9112695485125464e-05
deer,6.870134608837435e-05,6.12301988501491e-05,1.730487028269236e-05,4.907880507373861e-05
diamet,4.7327593971991223e-05,5.484600750084445e-05,4.499266273500014e-05,4.905542140261194e-05
overcom,4.071190879311073e-05,3.366209984178813e-05,7.268045518730792e-05,4.9018154607402256e-05
scene,4.6309796252163454e-05,4.5269720476887484e-05,5.5375584904615557e-05,4.898503387788883e-05
strongli,3.969411107328296e-05,3.453267138942058e-05,7.268045518730792e-05,4.896907921667049e-05
procedur,1.93381566767276e-05,1.334876373036426e-05,0.00011421214386576958,4.8966354757620475e-05
mention,5.0889885991388416e-05,5.078334027855968e-05,4.499266273500014e-05,4.888862966831608e-05
anxieti,3.358732475431635e-05,2.2925050754321225e-05,8.998532547000028e-05,4.8832566992879286e-05
demonstr,3.86763133534552e-05,3.859533861170536e-05,6.921948113076944e-05,4.8830377698643335e-05
dens,4.1220807653024614e-05,3.250133777827819e-05,7.268045518730792e-05,4.8800866872870247e-05
partli,6.005006546983833e-05,5.861848420725175e-05,2.7687792452307778e-05,4.878544737646595e-05
carv,4.885429055173288e-05,4.207762480223516e-05,5.5375584904615557e-05,4.8769166752861194e-05
lace,5.903226775001056e-05,6.2971341945414e-05,2.4226818395769306e-05,4.874347603039795e-05
murder,5.2416582571130064e-05,4.875200666741729e-05,4.499266273500014e-05,4.8720417324515834e-05
plow,5.190768371121618e-05,7.341820051700343e-05,2.0765844339230835e-05,4.8697242855816815e-05
tip,4.6309796252163454e-05,4.4399148929255036e-05,5.5375584904615557e-05,4.869484336201134e-05
speaker,3.714961677371354e-05,2.9019051587748387e-05,7.960240330038486e-05,4.8590357220615597e-05
penalti,5.2416582571130064e-05,4.091686273872523e-05,5.191461084807708e-05,4.841601871931079e-05
pretend,5.292548143104395e-05,4.730105408802987e-05,4.499266273500014e-05,4.840639941802466e-05
ladi,5.190768371121618e-05,8.966886940614252e-05,3.4609740565384723e-06,4.8345842391299056e-05
recit,5.8523368890096673e-05,4.1497243770480194e-05,4.499266273500014e-05,4.833775846519234e-05
tenant,6.819244722846047e-05,5.600676956435439e-05,2.0765844339230835e-05,4.832168704401523e-05
shallow,4.6309796252163454e-05,4.32383868657451e-05,5.5375584904615557e-05,4.8307922674174704e-05
reproduc,2.3918246415952554e-05,2.4085812817831163e-05,9.690727358307723e-05,4.830377760562031e-05
constant,4.071190879311073e-05,5.5716579048476906e-05,4.845363679153861e-05,4.829404154437541e-05
provinc,5.801447003018279e-05,5.22342928579471e-05,3.460974056538472e-05,4.8286167817838197e-05
arriv,4.274750423276627e-05,4.6720673056274905e-05,5.5375584904615557e-05,4.828125406455225e-05
submiss,4.7327593971991223e-05,3.859533861170536e-05,5.8836558961154025e-05,4.825316384828354e-05
trifl,7.887932328665203e-05,6.239096091365903e-05,3.4609740565384723e-06,4.8243752752283173e-05
inflict,4.325640309268015e-05,3.5693433452930516e-05,6.575850707423097e-05,4.823611453994721e-05
furnitur,4.580089739224957e-05,3.656400500056297e-05,6.22975330176925e-05,4.822081180350169e-05
sent,4.7327593971991223e-05,6.616343762006632e-05,3.114876650884625e-05,4.8213266033634596e-05
ignor,4.325640309268015e-05,5.281467388970207e-05,4.845363679153861e-05,4.817490459130695e-05
confirm,5.1398784851302294e-05,4.1207053254602714e-05,5.191461084807708e-05,4.8173482984660696e-05
multipl,3.20606281745747e-05,3.627381448468548e-05,7.614142924384639e-05,4.815862396770219e-05
weed,5.496107687069949e-05,6.181057988190407e-05,2.7687792452307778e-05,4.815314973497044e-05
thousand,4.325640309268015e-05,8.386505908859285e-05,1.730487028269236e-05,4.8142110821321786e-05
least,2.3918246415952554e-05,6.84849617470862e-05,5.191461084807708e-05,4.810593967037195e-05
capsul,5.597887459052726e-05,4.6720673056274905e-05,4.153168867846167e-05,4.807707877508795e-05
almost,4.223860537285238e-05,7.080648587410607e-05,3.114876650884625e-05,4.80646192519349e-05
decept,4.325640309268015e-05,3.511305242117555e-05,6.575850707423097e-05,4.80426541960289e-05
poet,3.6131819053885773e-05,6.645362813594381e-05,4.153168867846167e-05,4.803904528943042e-05
mild,4.936318941164676e-05,4.614029202451994e-05,4.845363679153861e-05,4.798570607590177e-05
swing,4.223860537285238e-05,3.9175719643460325e-05,6.22975330176925e-05,4.790395267800174e-05
commod,4.1220807653024614e-05,3.656400500056297e-05,6.575850707423097e-05,4.784777324260618e-05
safe,4.0203009933196844e-05,4.4399148929255036e-05,5.8836558961154025e-05,4.781290594120197e-05
expans,4.427420081250792e-05,4.701086357215239e-05,5.191461084807708e-05,4.773322507757913e-05
foolish,4.936318941164676e-05,4.5269720476887484e-05,4.845363679153861e-05,4.769551556002428e-05
contribut,4.5291998532335685e-05,3.5403242937053036e-05,6.22975330176925e-05,4.766425816236041e-05
conic,5.038098713147453e-05,5.107353079443716e-05,4.153168867846167e-05,4.766206886812446e-05
gill,6.666575064871882e-05,5.5426388532599425e-05,2.0765844339230835e-05,4.7619327840183026e-05
john,2.5444942995694208e-05,9.315115559667232e-05,2.4226818395769306e-05,4.760763899604528e-05
coral,7.175473924785766e-05,6.064981781839413e-05,1.0382922169615417e-05,4.7595826411955735e-05
mistak,3.664071791379966e-05,3.337190932591065e-05,7.268045518730792e-05,4.756436080900607e-05
imperfect,6.208566090949387e-05,5.281467388970207e-05,2.7687792452307778e-05,4.7529375750501235e-05
vice,4.783649283190511e-05,7.051629535822858e-05,2.4226818395769306e-05,4.7526535528634335e-05
armor,6.055896432975221e-05,5.7747912659619294e-05,2.4226818395769306e-05,4.751123179504694e-05
domin,2.4936044135780323e-05,3.105038519889078e-05,8.652435141346181e-05,4.750359358271097e-05
actor,3.460512247414412e-05,2.8148480040115936e-05,7.960240330038486e-05,4.745200193821497e-05
weigh,5.801447003018279e-05,6.006943678663916e-05,2.4226818395769306e-05,4.7436908404197084e-05
exagger,3.053393159483305e-05,2.176428869081129e-05,8.998532547000028e-05,4.742784858521487e-05
snake,4.376530195259404e-05,7.080648587410607e-05,2.7687792452307778e-05,4.741986009300263e-05
freeli,3.4096223614230235e-05,3.859533861170536e-05,6.921948113076944e-05,4.730368111890168e-05
writ,6.208566090949387e-05,6.587324710418885e-05,1.3843896226153889e-05,4.7267601413278865e-05
magnitud,3.714961677371354e-05,3.5403242937053036e-05,6.921948113076944e-05,4.725744694717867e-05
late,4.580089739224957e-05,6.12301988501491e-05,3.460974056538472e-05,4.721361226926113e-05
tension,3.0025032734919164e-05,2.466619384958613e-05,8.652435141346181e-05,4.70718593326557e-05
previous,4.7327593971991223e-05,3.830514809582787e-05,5.5375584904615557e-05,4.700277565747822e-05
dread,4.6309796252163454e-05,5.658715059610936e-05,3.8070714621923194e-05,4.6989220490065334e-05
greec,3.4096223614230235e-05,3.0470004167135808e-05,7.614142924384639e-05,4.690255234173748e-05
reward,5.190768371121618e-05,5.0493149762682195e-05,3.8070714621923194e-05,4.682384936527386e-05
reckon,6.157676204957998e-05,7.1967247937616e-05,6.9219481130769446e-06,4.6821986033424315e-05
desert,5.2416582571130064e-05,5.687734111198684e-05,3.114876650884625e-05,4.681423006398772e-05
dialect,3.256952703448859e-05,3.511305242117555e-05,7.268045518730792e-05,4.6787678214324014e-05
wheat,6.310345862932164e-05,6.67438186518213e-05,1.0382922169615417e-05,4.674339981691944e-05
steal,4.0203009933196844e-05,3.7724767064072904e-05,6.22975330176925e-05,4.6741770004987416e-05
elong,4.580089739224957e-05,3.888552912758284e-05,5.5375584904615557e-05,4.6687337141482655e-05
aggreg,5.7505571170268904e-05,4.4399148929255036e-05,3.8070714621923194e-05,4.665847824048238e-05
precipit,4.681869511207734e-05,4.4689339445132516e-05,4.845363679153861e-05,4.6653890449582825e-05
steadi,4.223860537285238e-05,3.5403242937053036e-05,6.22975330176925e-05,4.664646044253264e-05
lean,6.463015520906329e-05,5.107353079443716e-05,2.4226818395769306e-05,4.664350146642326e-05
aircraft,5.088988599138842e-07,8.705715476324516e-07,0.00013843896226153887,4.6606144223028404e-05
telescop,4.885429055173288e-05,6.326153246129149e-05,2.7687792452307778e-05,4.660120515511072e-05
prey,5.292548143104395e-05,5.22342928579471e-05,3.460974056538472e-05,4.658983828479193e-05
conscious,2.595384185560809e-05,2.7277908492483486e-05,8.652435141346181e-05,4.658536725385113e-05
bat,4.427420081250792e-05,4.352857738162258e-05,5.191461084807708e-05,4.657246301406919e-05
oppress,5.801447003018279e-05,5.0493149762682195e-05,3.114876650884625e-05,4.655212876723708e-05
soap,2.7480538435349744e-05,3.9465910159337806e-05,7.268045518730792e-05,4.654230126066516e-05
cognit,7.124584038794378e-06,7.835143928692065e-06,0.000124595066035385,4.651826466762381e-05
owner,4.5291998532335685e-05,3.888552912758284e-05,5.5375584904615557e-05,4.6517704188178027e-05
grand,5.343438029095783e-05,6.529286607243387e-05,2.0765844339230835e-05,4.6497696900874186e-05
berri,6.055896432975221e-05,6.471248504067891e-05,1.3843896226153889e-05,4.637178186552834e-05
vulgar,5.1398784851302294e-05,5.310486440557955e-05,3.460974056538472e-05,4.637112994075552e-05
grind,4.681869511207734e-05,4.033648170697026e-05,5.191461084807708e-05,4.635659588904156e-05
envelop,5.597887459052726e-05,4.1497243770480194e-05,4.153168867846167e-05,4.633593567982304e-05
pleasant,3.460512247414412e-05,4.207762480223516e-05,6.22975330176925e-05,4.632676009802393e-05
decre,6.157676204957998e-05,5.658715059610936e-05,2.0765844339230835e-05,4.6309918994973395e-05
competit,1.8829257816813714e-05,1.6250668889139097e-05,0.00010382922169615416,4.630304946736899e-05
grade,4.274750423276627e-05,4.0626672222847747e-05,5.5375584904615557e-05,4.624992045340986e-05
mercuri,5.954116660992444e-05,5.832829369137426e-05,2.0765844339230835e-05,4.621176821350984e-05
summon,5.2416582571130064e-05,4.4399148929255036e-05,4.153168867846167e-05,4.611580672628226e-05
seriou,2.7480538435349744e-05,3.105038519889078e-05,7.960240330038486e-05,4.60444423115418e-05
renew,5.496107687069949e-05,4.4979529961010003e-05,3.8070714621923194e-05,4.6003773817877566e-05
imaginari,4.17297065129385e-05,3.7434576548195424e-05,5.8836558961154025e-05,4.600028067409598e-05
whale,5.190768371121618e-05,5.8038103175496774e-05,2.7687792452307778e-05,4.587785977967358e-05
pick,4.427420081250792e-05,4.8171625635662326e-05,4.499266273500014e-05,4.581282972772346e-05
embrac,6.208566090949387e-05,5.8038103175496774e-05,1.730487028269236e-05,4.5809544789227674e-05
encourag,3.562292019397189e-05,3.221114726240071e-05,6.921948113076944e-05,4.568451619571401e-05
translat,4.5291998532335685e-05,4.6720673056274905e-05,4.499266273500014e-05,4.566844477453691e-05
inward,3.765851563362743e-05,4.381876789750007e-05,5.5375584904615557e-05,4.5617622811914347e-05
oath,5.597887459052726e-05,6.006943678663916e-05,2.0765844339230835e-05,4.560471857213242e-05
conveni,4.936318941164676e-05,5.281467388970207e-05,3.460974056538472e-05,4.559586795557785e-05
protuber,5.7505571170268904e-05,3.7724767064072904e-05,4.153168867846167e-05,4.558734230426783e-05
relationship,2.0355954396555365e-05,1.5960478373261613e-05,0.0001003682476396157,4.556156013647755e-05
brush,4.987208827156065e-05,4.5269720476887484e-05,4.153168867846167e-05,4.55578324756366e-05
infinit,4.936318941164676e-05,6.645362813594381e-05,2.0765844339230835e-05,4.55275539622738e-05
scriptur,6.259455976940775e-05,6.355172297716897e-05,1.0382922169615417e-05,4.550973497206404e-05
prohibit,3.765851563362743e-05,3.308171881003316e-05,6.575850707423097e-05,4.5499580505963854e-05
newspap,3.155172931466082e-05,2.5246574881341097e-05,7.960240330038486e-05,4.5466902498795594e-05
deceit,5.190768371121618e-05,4.2948196349867615e-05,4.153168867846167e-05,4.546252291318182e-05
indiffer,3.918521221336908e-05,4.5269720476887484e-05,5.191461084807708e-05,4.545651451277788e-05
heap,6.564795292889106e-05,5.339505492145704e-05,1.730487028269236e-05,4.544929271101349e-05
expert,1.730256123707206e-05,1.857219301615897e-05,0.0001003682476396157,4.541433396428224e-05
stake,5.597887459052726e-05,4.207762480223516e-05,3.8070714621923194e-05,4.537573800489521e-05
claw,5.2416582571130064e-05,4.207762480223516e-05,4.153168867846167e-05,4.534196535060897e-05
specialist,2.0355954396555367e-06,2.321524127019871e-06,0.00013151701414846194,4.529137790504578e-05
tumor,5.7505571170268904e-05,4.352857738162258e-05,3.460974056538472e-05,4.521462970575874e-05
tens,3.104283045474693e-05,2.4956384365463614e-05,7.960240330038486e-05,4.52005393735318e-05
web,4.936318941164676e-05,4.4689339445132516e-05,4.153168867846167e-05,4.519473917841365e-05
guilt,4.325640309268015e-05,4.033648170697026e-05,5.191461084807708e-05,4.5169165215909165e-05
golden,4.325640309268015e-05,8.531601166798026e-05,6.9219481130769446e-06,4.516478762457912e-05
basebal,5.597887459052726e-06,8.415524960447032e-06,0.00012113409197884653,4.50491681327821e-05
awar,6.10678631896661e-06,4.3528577381622586e-06,0.000124595066035385,4.501823669750463e-05
shock,4.325640309268015e-05,3.975610067521529e-05,5.191461084807708e-05,4.497570487199084e-05
patient,4.376530195259404e-05,4.265800583399013e-05,4.845363679153861e-05,4.4958981526040924e-05
rear,4.885429055173288e-05,5.832829369137426e-05,2.7687792452307778e-05,4.4956792231804973e-05
drum,6.157676204957998e-05,5.252448337382458e-05,2.0765844339230835e-05,4.495569658754513e-05
mile,4.274750423276627e-05,5.745772214374181e-05,3.460974056538472e-05,4.4938322313964264e-05
bush,4.7327593971991223e-05,5.629696008023187e-05,3.114876650884625e-05,4.4924440187023115e-05
cone,4.834539169181899e-05,4.4689339445132516e-05,4.153168867846167e-05,4.485547327180439e-05
sky,4.1220807653024614e-05,6.558305658831136e-05,2.7687792452307778e-05,4.483055223121458e-05
combust,3.86763133534552e-05,4.730105408802987e-05,4.845363679153861e-05,4.481033474434122e-05
reflex,5.394327915087172e-05,4.207762480223516e-05,3.8070714621923194e-05,4.46972061916767e-05
incorpor,3.86763133534552e-05,3.308171881003316e-05,6.22975330176925e-05,4.468518839372695e-05
vision,5.038098713147453e-05,4.555991099276497e-05,3.8070714621923194e-05,4.467053758205423e-05
fundament,3.562292019397189e-05,3.5983623968808e-05,6.22975330176925e-05,4.4634692393490795e-05
task,2.697163957543586e-05,3.076019468301329e-05,7.614142924384639e-05,4.462442116743185e-05
combat,4.274750423276627e-05,4.265800583399013e-05,4.845363679153861e-05,4.461971561943167e-05
compet,3.86763133534552e-05,3.627381448468548e-05,5.8836558961154025e-05,4.459556226643157e-05
canon,4.427420081250792e-05,5.832829369137426e-05,3.114876650884625e-05,4.458375367090948e-05
grammat,9.6690783383638e-06,9.866477539834451e-06,0.00011421214386576958,4.458256658132261e-05
averag,1.730256123707206e-05,2.2925050754321225e-05,9.344629952653874e-05,4.455797050597734e-05
bee,4.936318941164676e-05,6.006943678663916e-05,2.4226818395769306e-05,4.455314819801841e-05
plastic,1.93381566767276e-05,1.7411430952649034e-05,9.690727358307723e-05,4.4552287070817946e-05
noisi,5.0889885991388416e-05,3.7724767064072904e-05,4.499266273500014e-05,4.453577193015382e-05
prize,4.987208827156065e-05,5.600676956435439e-05,2.7687792452307778e-05,4.452221676274094e-05
journey,5.0889885991388416e-05,4.4399148929255036e-05,3.8070714621923194e-05,4.445324984752221e-05
grasp,4.0203009933196844e-05,3.42424808735431e-05,5.8836558961154025e-05,4.4427349922631324e-05
corner,5.44521780107856e-05,5.455581698496697e-05,2.4226818395769306e-05,4.441160446384062e-05
machineri,4.580089739224957e-05,4.236781531811265e-05,4.499266273500014e-05,4.4387125148454114e-05
hire,5.038098713147453e-05,4.1207053254602714e-05,4.153168867846167e-05,4.437324302151297e-05
cannot,7.633482898708262e-06,1.7991811984404e-05,0.00010729019575269263,4.43051635452683e-05
fur,6.615685178880494e-05,5.281467388970207e-05,1.3843896226153889e-05,4.427180730155364e-05
festiv,6.41212563491494e-05,5.484600750084445e-05,1.3843896226153889e-05,4.4270386692049246e-05
fern,4.478309967242181e-05,4.6430482540397425e-05,4.153168867846167e-05,4.424842363042697e-05
spheric,3.86763133534552e-05,4.904219718329477e-05,4.499266273500014e-05,4.423705775725004e-05
conspicu,4.783649283190511e-05,4.32383868657451e-05,4.153168867846167e-05,4.420218945870396e-05
linguist,4.580089739224957e-06,6.67438186518213e-06,0.00012113409197884653,4.4129521194417876e-05
london,4.325640309268015e-05,7.515934361226832e-05,1.3843896226153889e-05,4.408654764370079e-05
california,6.259455976940775e-05,6.268115142953652e-05,6.9219481130769446e-06,4.40658864373404e-05
aquat,4.885429055173288e-05,3.830514809582787e-05,4.499266273500014e-05,4.405070046085363e-05
comparison,3.6131819053885773e-05,3.714438603231794e-05,5.8836558961154025e-05,4.403758801578591e-05
gay,4.274750423276627e-05,8.241410650920543e-05,6.9219481130769446e-06,4.402785295168287e-05
tune,5.8523368890096673e-05,4.933238769917226e-05,2.4226818395769306e-05,4.4027524995012744e-05
guilti,4.7327593971991223e-05,3.975610067521529e-05,4.499266273500014e-05,4.402545246073555e-05
marbl,6.10678631896661e-05,5.368524543733452e-05,1.730487028269236e-05,4.4019326303231e-05
built,4.5291998532335685e-05,5.5426388532599425e-05,3.114876650884625e-05,4.3955717857927116e-05
wick,5.190768371121618e-05,5.22342928579471e-05,2.7687792452307778e-05,4.3943256340490354e-05
resolv,4.6309796252163454e-05,4.730105408802987e-05,3.8070714621923194e-05,4.389385498737217e-05
scope,1.577586465733041e-05,1.5380097341506646e-05,0.0001003682476396157,4.384140321281758e-05
notch,5.7505571170268904e-05,4.265800583399013e-05,3.114876650884625e-05,4.377078117103509e-05
fleshi,5.597887459052726e-05,4.410895841337755e-05,3.114876650884625e-05,4.374553317091702e-05
twelv,6.361235748923552e-05,6.413210400892394e-05,3.4609740565384723e-06,4.373514518489931e-05
testament,3.918521221336908e-05,4.352857738162258e-05,4.845363679153861e-05,4.372247546217676e-05
divers,3.562292019397189e-05,3.656400500056297e-05,5.8836558961154025e-05,4.367449471856296e-05
hast,3.460512247414412e-05,7.1967247937616e-05,2.4226818395769306e-05,4.3599729602509804e-05
shield,6.005006546983833e-05,5.687734111198684e-05,1.3843896226153889e-05,4.359043426932635e-05
struggl,4.223860537285238e-05,4.352857738162258e-05,4.499266273500014e-05,4.358661516315837e-05
coleridg,1.0177977198277684e-06,0.00012623287440670548,3.4609740565384723e-06,4.3570548727690576e-05
brick,5.8523368890096673e-05,5.832829369137426e-05,1.3843896226153889e-05,4.3565186269208276e-05
identifi,1.3740269217674872e-05,1.3058573214486776e-05,0.00010382922169615416,4.354268804277194e-05
neutral,3.714961677371354e-05,3.801495757995039e-05,5.5375584904615557e-05,4.3513386419426495e-05
itali,4.478309967242181e-05,4.410895841337755e-05,4.153168867846167e-05,4.347458225475368e-05
embarrass,3.358732475431635e-05,2.756809900836097e-05,6.921948113076944e-05,4.3458301631148914e-05
microscop,4.0203009933196844e-05,4.4979529961010003e-05,4.499266273500014e-05,4.3391734209735664e-05
mud,4.936318941164676e-05,4.614029202451994e-05,3.460974056538472e-05,4.337107400051714e-05
quit,5.0889885991388416e-05,7.57397246440233e-05,3.4609740565384723e-06,4.336352823065006e-05
wrap,3.155172931466082e-05,2.9309242103625874e-05,6.921948113076944e-05,4.336015084968538e-05
storm,4.6309796252163454e-05,6.2971341945414e-05,2.0765844339230835e-05,4.33489941789361e-05
jew,3.714961677371354e-05,5.136372131031465e-05,4.153168867846167e-05,4.334834225416329e-05
crush,4.6309796252163454e-05,4.207762480223516e-05,4.153168867846167e-05,4.330636991095343e-05
analysi,1.8829257816813714e-05,3.134057571476826e-05,7.960240330038486e-05,4.3257412277322276e-05
footbal,7.124584038794378e-06,8.415524960447032e-06,0.00011421214386576958,4.325075095500366e-05
compens,4.987208827156065e-05,4.5269720476887484e-05,3.460974056538472e-05,4.3250516437944276e-05
feast,6.005006546983833e-05,6.616343762006632e-05,3.4609740565384723e-06,4.322482571548104e-05
staff,6.361235748923552e-05,6.239096091365903e-05,3.4609740565384723e-06,4.315476415314435e-05
fox,4.478309967242181e-05,7.428877206463587e-05,1.0382922169615417e-05,4.3151597968891024e-05
ruler,3.714961677371354e-05,3.337190932591065e-05,5.8836558961154025e-05,4.311936168692607e-05
hind,5.343438029095783e-05,4.4689339445132516e-05,3.114876650884625e-05,4.309082874831219e-05
decomposit,5.8523368890096673e-05,4.2948196349867615e-05,2.7687792452307778e-05,4.305311923075736e-05
unlaw,3.86763133534552e-05,2.8148480040115936e-05,6.22975330176925e-05,4.3040775470421216e-05
announc,3.460512247414412e-05,2.8728861071870903e-05,6.575850707423097e-05,4.303083020674867e-05
queen,3.4096223614230235e-05,6.355172297716897e-05,3.114876650884625e-05,4.2932237700081814e-05
port,5.44521780107856e-05,6.732419968357625e-05,6.9219481130769446e-06,4.289944193581293e-05
amus,4.936318941164676e-05,4.1207053254602714e-05,3.8070714621923194e-05,4.2880319096057563e-05
gate,5.343438029095783e-05,6.819477123120872e-05,6.9219481130769446e-06,4.2850366545081164e-05
ether,5.597887459052726e-05,6.210077039778156e-05,1.0382922169615417e-05,4.2820855719308075e-05
